id,day,word,meaning,source
d24-080,24,salvage,"(난파선이나 그 화물을) 구조하다, 해난구조하다",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-081,24,salvation,"(죄로부터) 구원, 구제; 구출, 구제수단",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-082,24,sanctimonious,"독실한 척하는, 위선적인",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-083,24,sanction,"1. 허가하다, 승인하다 countenance, endorse
2. 제재",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-084,24,sanctuary,"피난처, (동식물) 보호구역",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-085,24,sangfroid,"침착, 냉정",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-086,24,sanguine,"낙관적인, 쾌활한",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-087,24,sap,쇠약하게 만들다,https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-088,24,sapient,"슬기로운, 지혜로운",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-089,24,sarcastic,"빈정대는, 비아냥거리는",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-090,24,sartorial,"재단사의, 의복의",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-091,24,sate,충분히 만족시키다,https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-092,24,satiate,"충분히 만족시키다, 물리게 하다",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-093,24,satire,풍자,https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-094,24,saturate,흠뻑 적시다; 포화시키다,https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-095,24,saturnine,"침울한, 우울한",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-096,24,savor,"맛보다; 즐기다, 음미하다",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-097,24,savory,짭짤하면서 맛있는; 평판이 좋은,https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-098,24,scant,"1. 적은, 불충분한 limited
2. (공급, 수량, 관심) 줄이다, 소홀히 다루다",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-099,24,scanty,"적은, 불충분한; (옷, 천) 얇고 비치는",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d24-100,24,scathing,"상처내는, 신랄한",https://quizlet.com/kr/1208394665/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-24-flash-cards
d25-001,25,schematic,"도식적인, 지나치게 단순한",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-002,25,scheme,"1. 음모, 모의
2. 음모를 꾸미다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-003,25,schism,"(교회) 분열, 분파",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-004,25,scintillating,"번뜩이는, 재치가 넘치는",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-005,25,scission,"절단, 분리, 분열",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-006,25,score,"1. 악보, 총보
2. 편곡하다, (영화음악 등을) 작곡하다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-007,25,scrimp,"매우 아끼다, 인색하게 굴다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-008,25,scruple,"1. (나쁜 일 하기 전의) 양심의 가책, 양심에 의한 망설임, 거리낌, 주저함
2. (나쁜 일 하기를) 주저하다 [주로 부정문에서 사용]",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-009,25,scrupulous,"1. 양심적인
2. 세심한, 꼼꼼한, 면밀한",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-010,25,scrutinize,면밀히 살피다,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-011,25,scuffle,"1. 난투하다
2. 난투",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-012,25,scurrilous,"상스런, 저속한, 욕하는",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-013,25,seamy,"지저분한, (도덕적으로) 불결한",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-014,25,seasoned,"경험있는, 능숙한",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-015,25,secession,"(정당, 교회 등으로부터의) 탈퇴, 탈당, 분리, 이탈",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-016,25,secrete,"1. 분비하다
2. 감추다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-017,25,secretive,"비밀의, 숨기려 하는",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-018,25,sectarian,"분파의, 종파심이 강한; 편협한",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-019,25,secular,세속적인,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-020,25,sedentary,주로 앉아 있는; 이주하지 않는,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-021,25,seditious,"치안방해의, 선동적인",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-022,25,sedulous,"근면 성실한, 주의 깊고 부지런한
asssiduous",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-023,25,seemly,"예절을 지키는, (행동) 적절한",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-024,25,seethe,(마음속이) 분노로 부글부글 끓다,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-025,25,self-abasement,자기비하,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-026,25,self-absorption,"자기 몰두, 자아도취",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-027,25,self-contained,"자족적인, 자립하는, 완전히 독립적인",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-028,25,self-conscious,"남을 의식하는, (유발 효과를) 의식하고 하는, 부자연스러운",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-029,25,self-effacing,나서지 않는,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-030,25,self-important,"잘난체 하는, 자만심에 빠진",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-031,25,self-perpetuating,"저절로 계속되는, (관직) 유임하는",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-032,25,self-possessed,"침착한, 냉정한",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-033,25,self-serving,자기 잇속만 차리는,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-034,25,self-styled,"자칭하는, 자임하는",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-035,25,semantics,의미론; (단어의) 의미,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-036,25,semblance,"1. 외양, 겉모습
2. 유사, 비슷한 것",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-037,25,seminal,"중대한, 영향력이 큰",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-038,25,senescence,"노화, 노쇠",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-039,25,senile,노망이 든,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-040,25,sententious,"무게를 잡는, 훈계조의
moralistic",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-041,25,sentient,"감각이 있는, 느낄 수 있는",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-042,25,sequential,"순차적인, 연속적인",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-043,25,sequester,격리시키다,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-044,25,seraphic,"천사의, 천사같은",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-045,25,serendipity,"운수 좋은 뜻밖의 발견(물)
contingency",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-046,25,serene,"고요한, 평온한",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-047,25,serration,톱니모양,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-048,25,serried,"(사람, 물건) 꽉 찬, 빽빽한",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-049,25,serve,도움이 되다,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-050,25,servitude,노예상태,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-051,25,shackle,"1. 족쇄(쇠고랑)를 채우다
2. 억제하다 stifle",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-052,25,shadow,미행하다,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-053,25,shadowy,"그림자 드리워진, 희미한, 애매한",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-054,25,sham,"1. 가짜의, 모조의
2. 모조품, 가품",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-055,25,shard,"(도자기, 유리, 바위) 파편조각",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-056,25,sheer,"1. 순전한, (강조) 완전한;
2. (절벽) 가파른;",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-057,25,shiftless,야망이나 목적의식이 없는; 게으른,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-058,25,shifty,"교활한, 속이는",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-059,25,shirk,"(일, 책임, 의무) 기피하다, 회피하다
neglect",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-060,25,shoddy,"1. (물건 등) 질 떨어지는, 볼품없는
2. (사람) 비도덕적인, 원칙이 없는",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-061,25,shopocracy,(계층 또는 계급으로서의) 상점 주인들,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-062,25,shore up,"지탱하다, 떠받치다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-063,25,shrewd,"현명한, 명민한
canny",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-064,25,shrieking,"1. (소리, 말 등) 날카로운, 비명지르는 caterwauling
2. 날카로운 비명소리(악쓰기, 꽥)",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-065,25,shrivel,"1. 줄어들어 주름지다, 시들다, 시들게하다
2. 위축되다, 무력해지다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-066,25,shrug off,~을 대수롭지 않게 취급하다,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-067,25,shun,기피하다,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-068,25,shy away from,(불안하거나 무서워서) ~을 피하다,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-069,25,sideline,"1. 출전 못하게 하다
2. 열외로 하다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-070,25,sidestep,"(결정, 문제 등을) 회피하다
circumvent",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-071,25,sift,"1. 체질을 하다.
2. 철저히 조사하다.
3. 분리하다, 가려내다 winnow",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-072,25,simmer,(특히 화가 나서 속이) 부글부글 끓다,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-073,25,simplistic,지나치게 단순화된,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-074,25,simulate,"1. 흉내내다
2. 인척하다, 가장하다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-075,25,sinew,"1. 힘줄, 정력, 체력
2. 기운을 북돋우다, 힘을 내다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-076,25,singular,"1. 탁월한
2. 이상한, 특이한 anomalous, unique",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-077,25,sinistral,왼쪽으로 감긴,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-078,25,sinister,"불길한, 해를 입힐 것 같은; 사악한",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-079,25,skeptic,"회의론자, 의심하는 사람",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-080,25,sketchy,"대략적인
rudimentary, superficial",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-081,25,skew,"1. 비스듬하게 되다, 방향을 틀다
2. 왜곡하다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-082,25,skimp,"아까워하다, 인색하게 굴다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-083,25,skirt,"1.가장자리에 있다, 가장자리를 지나다
2. 회피하다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-084,25,skittish,"1. (동물, 사람) 잘 놀라는, 겁 많은
2. (사람) 가벼운, 경박한
restive",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-085,25,skulk,숨다; 살금살금 움직이다,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-086,25,skullduggery,"야바위, 속임수",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-087,25,slacken,"느슨하게 만들다, 느슨해지다, 느려지다, 약해지다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-088,25,slake,"갈증을 해소하다, 만족시키다
quench",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-089,25,slander,"1. 중상, 욕, 비방
2. 중상하다, 명예를 훼손하다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-090,25,slant,"1. 기울다, 기울어지게 하다
2. 왜곡하다, 편향된 시각을 보여주다
3. (특히 편향된) 관점[견해/시각]",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-091,25,slapdash,"서둘러서 아무렇게나 하는, 성의없는",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-092,25,sleazy,"(행실이) 추잡한, 지저분한
sordid",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-093,25,slick,"1. (행동, 방식) 매끄러운, 효율적인
2. 겉만 번지르르한, 매끄럽고 대단하지만 진실성이 없는, 얕은",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-094,25,slight,"1. 적은, 조금의, 사소한, 대수롭지 않은, 가는
2. 모욕하다, 무시하다 disparage",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-095,25,slink,"조용히, 은밀하게 움직이다",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-096,25,slippery,"1. 정의하기 힘든, (주제, 문제) 파악하기 힘든 elusive
2. (사람) 약삭빠른, 신뢰할 수 없는",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-097,25,slipshod,"1. 대충하는, 성의없는
2. 단정하지 못한, 닳아빠진 옷이나 신발을 신은",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-098,25,slothful,게으른,https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-099,25,slouch,"1. 구부정하게 서있다/걷다 2. 게으름뱅이, 무능한 사람",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d25-100,25,slovenly,"1. 되는대로 하는, 날림의
2. 지저분한, 단정치 못한",https://quizlet.com/kr/1208394747/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-25-flash-cards
d26-001,26,sluggish,"둔한, 활력없는",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-002,26,slur,"1. 중상하다, 비방하다
2. 중상, 비방(하는 말) aspersion",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-003,26,smash,"1. 박살내다, 파괴하다
2. 격렬하게 충돌하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-004,26,smattering,"1. 피상적인 지식
2. 적은 양",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-005,26,smirk,(자기만족 또는 비웃듯이) 히죽웃다,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-006,26,smother,"1. (입과 코를 막아서) 질식시키다
2. (감정, 행동) 억제하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-007,26,smug,"자기만족하는, 우쭐한, 자부심 넘치는",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-008,26,smuggle,밀수하다,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-009,26,snag,"곤란한 일, 문제, 장애",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-010,26,snarl,"뒤엉키게 하다, 방해하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-011,26,sneer,"1. 비웃다, 조롱하다, 조소하다
2. 조롱, 조소",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-012,26,soar,(하늘로) 높이 올라가다; 치솟다,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-013,26,sober,"1. (행동, 분위기가) 조용한, 근엄한, 엄숙한 staid
2. (색상, 복장이) 차분한, 어두운
3. (사람을) 진지하고 심각하게 만들다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-014,26,solicit,"요청하다, 구하다, 간청하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-015,26,solicitous,걱정하는,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-016,26,solidarity,"연대, 결속, 단결
camaraderie",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-017,26,solidify,"1. 공고히 하다, 강화하다
2. 공고해지다, 강화되다, 경화되다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-018,26,solvent,"1. 지급 능력이 있는
2. 녹이는, 용해력이 있는",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-019,26,somnolent,"1. 졸린, 잠오는 lethargic
2. 잠오게 하는, 조용한, 나른한",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-020,26,sonorous,"(목소리) 좋은, 낭랑한",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-021,26,soothe,"1. 달래다, 진정시키다 deflate
2. 통증을 줄여주다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-022,26,soothsayer,"예언자, 점쟁이",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-023,26,sop,달래려고 준 것; 뇌물,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-024,26,sophism,"궤변, 잘못된 이론",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-025,26,sophisticated,"1. 정교하고 복잡한, 발달된
2. 세상을 많이 아는, 세련된",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-026,26,sophistry,궤변(법),https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-027,26,sophomoric,"아는 척하는, 젠체하지만 미성숙한",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-028,26,soporific,"1. 수면성의, 잠이 오게하는, 졸리는
2. 지루한, 단조로운",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-029,26,sordid,"추잡스런, 더러운, 비열한
sleazy",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-030,26,sparse,"희박한, 드문드문 있는",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-031,26,spartan,"엄격한, 간소한, 사치부리지 않는",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-032,26,spate,많은 양,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-033,26,specious,"허울좋은, 겉만 번드르르한, 실제로는 잘못된
spurious",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-034,26,spectrum,범위,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-035,26,speculate,"1. 추측하다, 억측하다
2. 심사숙고하다, 곰곰히 생각하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
